id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
94950,95245,182354,,,,,19.37803,37.581223,276.2431,-14.1,10.03,0,6.6,-0.606,K0,1.106,77.276971,-204.827089,168.476656,-0.00002056,0.000001,0.00001064,5.073156386,0.655916078,-6.84E-08,4.86E-08,,,Lyr,1,94950,,152.1948651,,,
95224,95520,183339,7401,,,,19.429657,58.027322,361.0108,-2,5.01,-22,6.6,-1.188,B8IVwe...,-0.139,69.889322,-177.926401,306.245546,-0.00001033,0.00001673,-0.00001444,5.08667235,1.012767824,-9.70E-09,2.43E-08,,,Dra,1,95224,,260.1357257,,,
95606,95905,183312,7399,,,,19.504137,-32.091396,47.9386,111.07,-35.56,8,6.6,3.197,F3V,0.394,15.58286,-37.505321,-25.468443,0.00002481,0.00000756,-0.00001135,5.106171098,-0.560100518,5.38E-07,-1.72E-07,,,Sgr,1,95606,,4.583529174,,,
95696,95995,184467,,Gl 762.1,,,19.518957,58.58601,16.9607,-510.04,-397.54,11.4,6.6,5.453,K1V,0.859,3.423358,-8.150527,14.474748,-0.00002551,-0.00004756,-0.00000709,5.110051108,1.022518776,-2.47E-06,-1.93E-06,,,Dra,1,95696,,0.573852133,,,
96146,96449,185286,,,,,19.609005,43.706111,290.6977,-1.4,-5.14,0,6.6,-0.717,K5,1.476,85.925401,-191.773566,200.860343,0.00000025,-0.00000537,-0.00000524,5.133625573,0.762815546,-6.79E-09,-2.49E-08,,,Cyg,1,96146,,168.5776518,,,
96432,96739,185257,7464,,,,19.665422,-39.432892,85.5432,43.28,-47.98,-36,6.6,1.939,A1mA6-F0,0.247,27.90319,-59.889447,-54.334613,-0.00000108,0.00004481,0.00000802,5.148395401,-0.6882338,2.10E-07,-2.33E-07,,,Sgr,1,96432,,14.60158497,V4090,6.818,6.588
99805,100128,192510,,,,,20.312119,-61.906712,104.6025,12.59,-44.89,0,6.6,1.502,A0V,0.015,28.028837,-40.506242,-92.278447,-0.00000618,0.00002015,-0.00001072,5.317700268,-1.080475951,6.10E-08,-2.18E-07,,,Pav,1,99805,,21.83735328,,,
99916,100239,193621,7782,,,,20.330089,37.132513,238.0952,12.32,-7.58,-19,6.6,-0.284,A0III,-0.004,108.743749,-155.583227,143.728562,0.00000581,0.00001652,-0.00001871,5.322404808,0.648084616,5.97E-08,-3.67E-08,,,Cyg,1,99916,,113.1357864,,,
102424,102755,198437,,,,,20.820017,35.563564,238.6635,12.06,-30.24,0,6.6,-0.289,K5,1.622,130.663195,-143.595667,138.80807,0.00002402,-0.00000566,-0.00002846,5.450667681,0.62070128,5.85E-08,-1.47E-07,,,Cyg,1,102424,,113.6579975,,,
104146,104483,201733,8103,,,,21.166286,45.502555,281.6901,7.6,0.1,9,6.6,-0.649,B4IVp,-0.144,145.547606,-133.396466,200.924451,0.0000117,0.00000336,0.00000666,5.541320692,0.794169401,3.68E-08,4.85E-10,,,Cyg,1,104146,,158.3434124,,,
104603,104941,202568,,,,,21.257563,42.026382,67.4309,59.58,130.26,-19.7,6.6,2.456,G0,0.903,37.72501,-32.95198,45.14303,-0.00001993,0.00004327,0.00001814,5.565216882,0.733498736,2.89E-07,6.32E-07,,,Cyg,1,104603,,9.069847815,,,
104876,105214,202457,,Gl 825.1,,,21.312222,-61.352804,31.7259,469.94,-445.89,-19.6,6.6,4.093,G5V,0.689,11.597373,-9.840657,-27.842127,-0.00000645,0.00010027,-0.00001529,5.579526761,-1.070808439,2.28E-06,-2.16E-06,,,Pav,1,104876,,2.008167804,,,
107543,107886,207796,,,,,21.859368,0.770545,124.6883,-7.73,-16.36,0,6.6,1.121,K0,0.912,105.605681,-66.27066,1.676825,-0.00000237,-0.00000403,-0.00000989,5.722769231,0.013448545,-3.75E-08,-7.93E-08,,,Aqr,1,107543,,31.01701499,,,
110859,111206,213412,,,,,22.529234,-35.290448,132.9787,47.36,-2.07,0,6.6,0.981,K0III,0.948,100.594461,-40.768376,-76.824662,0.00001075,0.00002858,-0.00000109,5.898139733,-0.615934515,2.30E-07,-1.00E-08,,,PsA,1,110859,,35.28580258,,,
111195,111544,214168,8603,,8    Lac,,22.597804,39.628146,100000,-14.36,-5.71,-10,6.6,-13.4,B2V,-0.148,71888.4795,-27642.84989,63780.24261,-0.00085796,-0.00712832,-0.00213847,5.916091215,0.691641633,-6.96E-08,-2.77E-08,,8,Lac,1,111195,,19952623.15,,,
112745,113105,216635,,,,,22.905024,17.794996,144.9275,9.31,-24.6,0,6.6,0.794,K0,1.001,132.362425,-39.018234,44.291604,0.00000692,0.00000478,-0.00001646,5.99652129,0.310581264,4.51E-08,-1.19E-07,,,Peg,1,112745,,41.91794659,,,
112972,113331,216931,,,,,22.951905,-3.245216,85.7633,29.27,15.64,0,6.6,1.933,A0,0.218,82.422552,-23.201196,-4.85501,0.00000365,0.00001161,0.00000649,6.008794648,-0.056639697,1.42E-07,7.58E-08,,,Psc,1,112972,,14.68249968,,,
113261,113621,217477,8753,,,,23.011782,31.082964,135.5014,17.07,0.04,1,6.6,0.94,B9p...,-0.04,112.184135,-29.689067,69.956493,0.0000037,0.00001062,0.00000055,6.024470387,0.54250007,8.28E-08,1.94E-10,,,Peg,1,113261,,36.64375746,,,
115326,115691,220819,,,,,23.439152,61.086849,100000,-2.07,-1.45,-1,6.6,-13.4,F0II,0.336,47828.09739,-7073.487731,87535.35783,0.00046138,-0.00108263,-0.00034074,6.136355763,1.066166647,-1.00E-08,-7.03E-09,,,Cas,1,115326,,19952623.15,,,
117610,117978,224172,,,,,23.92936,-13.15258,143.8849,-27.87,-70.76,0,6.6,0.81,K1III,1.172,140.08649,-2.591002,-32.740292,-0.00001159,-0.00001923,-0.00004806,6.264691714,-0.229555819,-1.35E-07,-3.43E-07,,,Aqr,1,117610,,41.3047502,,,
118625,,,,Gl 344B,,,9.462949,-6.07008,31.2402,-226.92,-78.14,53.7,6.6,4.126,,,-24.463106,19.151062,-3.30378,-0.00002084,0.00005995,-0.00001757,2.477394132,-0.105942884,-1.10E-06,-3.79E-07,,,Hya,2,46272,Gl 344,1.948049553,,,
3,3,224699,,,,,0.000335,38.859279,442.4779,5.24,-2.91,0,6.61,-1.619,B9,-0.019,344.552785,0.030213,277.614965,0.00000392,0.00001124,-0.00000486,8.76E-05,0.678222363,2.54E-08,-1.41E-08,,,And,1,3,,386.9011317,,,
398,398,225257,,,,,0.081937,58.532166,840.3361,9.06,-3.04,11,6.61,-3.012,B3V,0.025,438.57121,9.409366,716.750782,0.00001564,0.00003725,0.00000313,0.021450948,1.021579023,4.39E-08,-1.47E-08,,,Cas,1,398,,1395.725458,,,
3482,3490,4438,,,,,0.743154,-78.082189,158.7302,14.96,-6.52,0,6.61,0.607,K0III,1.079,32.160665,6.33734,-155.308744,-0.00000704,0.00001035,-0.00000104,0.194557378,-1.362791278,7.25E-08,-3.16E-08,,,Hyi,1,3482,,49.79663542,,,
4350,4360,5474,,,,,0.931378,-53.192541,222.7171,17.39,-51.93,0,6.61,-0.129,K1IIICN...,1.093,129.48889,32.214859,-178.3192,-0.0000481,0.00000738,-0.00003359,0.243834063,-0.928384982,8.43E-08,-2.52E-07,,,Phe,1,4350,,98.0844136,,,
4784,4794,6080,,,,,1.026162,-38.214773,75.9878,-50.83,-87.72,0,6.61,2.206,K0IIICNIV,0.905,57.561894,15.846974,-47.006888,-0.0000143,-0.00002336,-0.00002539,0.26864866,-0.666973608,-2.46E-07,-4.25E-07,,,Scl,1,4784,,11.4182619,,,
5183,5193,6619,323,,,,1.10738,-35.660665,151.5152,68.12,-17.37,18,6.61,0.708,A1V,0.137,117.966552,35.191448,-88.330964,-0.0000071,0.0000501,-0.0000211,0.289911536,-0.622396016,3.30E-07,-8.42E-08,,,Scl,1,5183,,45.37326169,AW,6.62,6.6
5926,5939,7546,369,,,,1.27347,48.082245,374.5318,8.25,-4.25,-14,6.61,-1.257,B9IIIsp...,-0.04,236.433507,81.881928,278.690729,-0.00000851,0.0000129,-0.00001581,0.333393536,0.839193494,4.00E-08,-2.06E-08,,,And,1,5926,,277.2043238,QV,6.618,6.598
9432,9452,12354,,,,,2.02594,23.395449,61.3874,-91.63,-3.68,-18,6.61,2.67,F0,0.339,48.599761,28.500864,24.375337,-0.0000004,-0.00003185,-0.00000831,0.530389898,0.408327617,-4.44E-07,-1.78E-08,,,Ari,1,9432,,7.447319739,,,
11705,11733,15449,,,,,2.524174,58.024789,193.0502,-24.83,-6.45,-32,6.61,0.182,K2III,1.401,80.709112,62.745658,163.759857,0.00000462,-0.00002584,-0.00003096,0.660827164,1.01272362,-1.20E-07,-3.13E-08,,,Per,1,11705,,73.65462115,,,
13430,13464,17905,,,,,2.890105,31.644686,156.7398,-16.81,-18.41,0,6.61,0.634,F5,0.529,97.028266,91.599812,82.233539,0.0000141,-0.00000425,-0.00001191,0.756627615,0.552303953,-8.15E-08,-8.93E-08,,,Per,1,13430,,48.57356733,,,
13502,13536,18325,,,,,2.905524,-55.879211,58.9623,46.02,61.27,0,6.61,2.757,F2V,0.374,23.958249,22.801539,-48.812345,0.00000143,0.00001952,0.00000982,0.760664415,-0.97527622,2.23E-07,2.97E-07,,,Hor,1,13502,,6.873849196,,,
13817,13851,18393,,,,,2.97188,32.460878,114.8106,24.27,60.2,35,6.61,1.31,K0,1.017,69.001697,67.993193,61.621727,-0.00000078,0.0000182,0.00004748,0.778036485,0.566549198,1.18E-07,2.92E-07,,,Per,1,13817,,26.0615355,,,
15135,15173,20290,,,,,3.258822,-8.770095,149.0313,10.82,-12.34,14.5,6.61,0.744,K0,1.154,96.858355,110.961703,-22.722826,0.00000286,0.00001516,-0.00001107,0.853157531,-0.153067039,5.25E-08,-5.98E-08,,,Eri,1,15135,,43.89347855,,,
15253,15291,20520,,,,,3.288168,-23.520269,229.3578,-1.69,5.36,0,6.61,-0.193,K3III,1.503,137.075239,159.491461,-91.530613,0.00000298,0.00000058,0.00000546,0.860840484,-0.410506141,-8.19E-09,2.60E-08,,,Eri,1,15253,,104.0399177,,,
16370,16411,21743,1065,,,,3.522431,27.571823,97.4659,41.23,-23.84,6,6.61,1.666,A2V,0.031,52.19165,68.850935,45.113108,-0.00000909,0.00002026,-0.00000714,0.922170254,0.481219097,2.00E-07,-1.16E-07,,,Tau,1,16370,,18.77586699,,6.853,6.583
17114,17155,22878,,,,,3.674456,5.125872,304.878,7.62,-8.9,0,6.61,-0.811,G5,1.306,173.663878,249.097345,27.239033,-0.00000857,0.0000074,-0.0000131,0.961970373,0.089463336,3.69E-08,-4.31E-08,,,Tau,1,17114,,183.8230637,,,
17888,17930,23885,,,,,3.834295,37.873878,76.0456,78.59,-49.94,26.5,6.61,2.205,F0,0.275,32.240152,50.635121,46.686469,-0.00000688,0.00004314,0.00000211,1.003816028,0.661023869,3.81E-07,-2.42E-07,,,Per,1,17888,,11.42878335,,,
19455,19504,26345,,,,,4.178433,18.423253,44.2087,123.92,-31.41,34.9,6.61,3.382,F6V,0.427,19.252506,37.263567,13.971556,-0.00000707,0.00004417,0.00000489,1.093911317,0.321546419,6.01E-07,-1.52E-07,,,Tau,1,19455,,3.865449466,,,
19617,19666,26742,,,,,4.213344,-23.821175,243.309,-7.19,-2.73,0,6.61,-0.321,M0III,1.644,100.356494,198.673478,-98.268471,0.00000698,-0.00000498,-0.00000295,1.103050926,-0.415757943,-3.49E-08,-1.32E-08,,,Eri,1,19617,,117.0577036,,,
21532,21585,29781,,,,,4.635438,-58.203811,171.5266,-25.9,27.23,0,6.61,0.438,G8III,0.932,31.604213,84.671242,-145.785216,0.00002691,0.0000105,0.00001193,1.213554795,-1.015848135,-1.26E-07,1.32E-07,,,Dor,1,21532,,58.1835211,,,
22721,22774,31209,1565,,,,4.898835,1.569369,201.6129,5.73,-8.13,21,6.61,0.087,A1Vn,0.042,57.298663,193.220631,5.521625,0.0000008,0.00002238,-0.00000735,1.282512022,0.027390656,2.78E-08,-3.94E-08,,,Ori,1,22721,,80.38962449,,,
27565,27634,38475,,,,,5.850305,65.754069,980.3922,-3.72,4.1,0,6.61,-3.347,F8,0.822,15.774058,402.29294,893.912991,0.00001697,-0.00001845,0.000008,1.531606251,1.147625004,-1.80E-08,1.99E-08,,,Cam,1,27565,,1900.203003,,,
27851,27920,39787,,,,,5.908232,-8.412646,182.8154,52.2,-34.76,0,6.61,0.3,K0,1.326,4.344445,180.796128,-26.746145,-0.00004636,-0.00000339,-0.00003047,1.546771397,-0.146828376,2.53E-07,-1.69E-07,,,Ori,1,27851,,66.0693448,,,
28346,28417,40460,,,,,6.001678,27.272188,144.9275,-11.66,-75.25,98.8,6.61,0.804,K1III,1.022,-0.056572,128.818098,66.408817,0.00000814,0.00011404,-0.00000069,1.571235545,0.475989475,-5.65E-08,-3.65E-07,,,Tau,1,28346,,41.53364055,,,
28452,28523,40034,,,,,6.020862,65.525412,142.2475,7.64,-54.79,0,6.61,0.845,A3,0.224,-0.321893,58.930783,129.465866,-0.00000546,0.00003436,-0.00001565,1.576258027,1.14363418,3.70E-08,-2.66E-07,,,Cam,1,28452,,39.99447498,,,
29562,29635,44533,,,,,6.244984,-73.626511,292.3977,0.95,22.22,0,6.61,-0.72,B8V,-0.038,-5.282923,82.256723,-280.539368,-0.00000328,0.00003007,0.00000888,1.634932955,-1.285025028,4.61E-09,1.08E-07,,,Men,1,29562,,169.0440932,,,
29658,29731,43185,,,,,6.261486,18.297486,709.2199,-16.69,-6.92,-15,6.61,-2.644,K2III,1.586,-46.06021,671.783899,222.660113,0.00005773,-0.00000315,-0.0000274,1.639253253,0.319351379,-8.09E-08,-3.35E-08,,,Ori,1,29658,,994.4890372,,,
29994,30067,43947,,,,,6.327826,16.013249,27.5406,-17.48,-14.34,42.8,6.61,4.41,F8V,0.562,-2.269189,26.3749,7.597446,-0.00000133,0.00004265,0.00001023,1.656620914,0.279483919,-8.47E-08,-6.95E-08,,,Ori,1,29994,,1.499684836,,,
30006,30079,44404,,,,,6.329986,-39.486485,253.1646,7.24,-3.63,0,6.61,-0.407,K2/K3III,1.254,-16.85847,194.657352,-160.986404,-0.00000861,-0.00000359,-0.00000344,1.65718655,-0.689169169,3.51E-08,-1.76E-08,,,Col,1,30006,,126.7068225,,,
30031,30104,44594,2290,,,,6.335018,-48.741093,25.1319,235.06,-267.26,60,6.61,4.609,G4V,0.657,-1.451878,16.510189,-18.89299,-0.00002993,0.00001342,-0.0000676,1.658503837,-0.850692551,1.14E-06,-1.30E-06,,,Pup,1,30031,,1.248532926,,,
30353,30426,44953,2306,,,,6.396571,-19.785393,411.5226,-5.42,7.55,24,6.61,-1.462,B8III,-0.126,-40.130709,385.144331,-139.299669,0.00000783,0.00002916,0.00000586,1.674618242,-0.345320257,-2.63E-08,3.66E-08,,,CMa,1,30353,,334.8112174,IU,6.641,6.591
30687,30760,46190,,,,,6.463504,-62.149927,83.8926,0.95,24.79,0,6.61,1.991,A0V,0.088,-4.744006,38.903043,-74.175575,-0.00000146,0.0000088,0.00000471,1.692141498,-1.084720848,4.61E-09,1.20E-07,,,Pic,1,30687,,13.91874249,,,
31154,31231,44385,,,,,6.551114,78.979527,255.102,-4.25,-16.94,0,6.61,-0.424,K0,1.266,-7.011486,48.258544,250.397649,0.00000224,0.0000211,-0.000004,1.71507757,1.378452781,-2.06E-08,-8.21E-08,,,Cam,1,31154,,128.7063576,,,
31319,31396,46594,,,,,6.581578,16.205778,249.3766,0.37,-10.27,0,6.61,-0.374,G5,0.895,-36.31987,236.69743,69.598003,-0.00000097,0.00000336,-0.00001192,1.723053065,0.282844181,1.79E-09,-4.98E-08,,,Gem,1,31319,,122.9136173,,,
31472,31552,46317,,,,,6.604186,58.106782,35.2983,123.57,-197.19,0,6.61,3.871,F5,0.496,-2.937684,18.4166,29.969465,-0.00002539,0.00002496,-0.00001783,1.72897185,1.014154671,5.99E-07,-9.56E-07,,,Lyn,1,31472,,2.463769077,,,
32167,32252,47659,,,,,6.734782,62.962987,264.5503,-1.7,-20.65,0,6.61,-0.503,K2,1.4,-22.990609,118.037426,235.638408,-0.00000237,0.00002357,-0.00001204,1.763161853,1.098911433,-8.24E-09,-1.00E-07,,,Cam,1,32167,,138.4203682,,,
32211,32296,45618,2350,,,,6.741752,82.115332,71.3776,13.37,-54.61,6,6.61,2.342,A5V,0.182,-1.88953,9.607504,70.702865,-0.00000831,0.0000183,0.00000349,1.764986514,1.433182911,6.48E-08,-2.65E-07,,,Cam,1,32211,,10.07395485,,,
33792,33880,51495,,,,,7.032481,63.676926,352.1127,-3.96,-18.03,0,6.61,-1.123,K5,1.51,-41.692506,150.468741,315.601404,-0.00000085,0.00002839,-0.00001365,1.841099351,1.111372018,-1.92E-08,-8.74E-08,,,Cam,1,33792,,245.0191337,,,
34241,34331,54224,2688,,,,7.116664,-26.656754,724.6377,-3.32,3.86,4,6.61,-2.691,B3III,-0.175,-186.640045,620.138873,-325.104782,0.00000836,0.00001269,0.00001028,1.863138148,-0.465248123,-1.61E-08,1.87E-08,,,CMa,1,34241,,1038.484455,,,
35788,35887,58325,2824,,,,7.398454,-30.21701,595.2381,-5.51,4.25,7,6.61,-2.263,B2III,-0.198,-184.135884,480.27141,-299.56939,0.00001042,0.00001723,0.00000699,1.936910685,-0.527386323,-2.67E-08,2.06E-08,,,CMa,1,35788,,700.1643594,,,
36505,36608,60168,2889,,,,7.528529,-35.887814,232.5581,-4.98,4.15,-2,6.61,-0.223,B8V,-0.076,-73.399718,173.525458,-136.32556,0.00000475,0.00000319,0.00000499,1.970964208,-0.62636051,-2.41E-08,2.01E-08,,,Pup,1,36505,,106.9547311,PS,6.679,6.579
37078,37184,61623,2952,,,,7.640005,-39.991955,217.8649,-12.21,1.58,15,6.61,-0.081,B9V,-0.047,-69.483237,151.764127,-140.017508,0.00000639,0.00001703,-0.00000858,2.00014854,-0.697991282,-5.92E-08,7.66E-09,,,Pup,1,37078,,93.84259312,,,
37954,38062,63241,,,,,7.80095,5.409811,254.4529,-1.24,-26.07,0,6.61,-0.418,K0,1.58,-115.06077,225.68075,23.989513,-0.00000001,0.0000034,-0.00003201,2.042283844,0.094419021,-6.01E-09,-1.26E-07,,,CMi,1,37954,,127.9970617,,,
38327,38436,64259,,,,,7.874549,-13.862787,125.6281,52.33,-83.68,-29.1,6.61,1.115,K0III,1.084,-57.482911,107.573471,-30.100119,-0.00000874,-0.00005127,-0.00004235,2.061552201,-0.241951269,2.54E-07,-4.06E-07,,,Pup,1,38327,,31.18889584,,,
39244,39355,66747,,,,,8.044706,-49.95046,104.6025,-25.11,48.63,0,6.61,1.512,F3III,0.374,-34.333088,57.891253,-80.071998,0.00000132,0.00002273,0.00001587,2.106099151,-0.871799985,-1.22E-07,2.36E-07,,,Pup,1,39244,,21.63714722,,,
39980,40093,67827,3193,,,,8.189352,38.731314,48.0077,-107.58,-76.02,26,6.61,3.203,G0,0.593,-20.309298,31.465344,30.03708,0.00000378,0.00004031,0.00000284,2.143967404,0.675988954,-5.22E-07,-3.69E-07,,,Lyn,1,39980,,4.558269515,,,
40584,40699,69174,,,,,8.308018,54.563844,92.081,5.64,-17.45,0,6.61,1.789,A5,0.272,-30.331677,43.934989,75.024107,-0.00000568,0.00000379,-0.00000452,2.175034037,0.952318726,2.73E-08,-8.46E-08,,,Lyn,1,40584,,16.76486266,,,
41149,41266,71491,,,,,8.41925,-55.472829,495.0495,-7.76,2.4,0,6.61,-1.863,Ap Si,-0.047,-166.070052,226.170128,-407.85024,0.0000122,0.00001485,0.00000326,2.204154567,-0.968183513,-3.76E-08,1.16E-08,,,Car,1,41149,,484.3953885,V468,6.628,6.588
41334,41452,71433,3325,,,,8.454797,-6.409715,106.4963,-36.49,-33.04,7,6.61,1.473,F4III,0.523,-63.427523,84.717629,-11.88898,0.00001196,0.00001546,-0.00001775,2.213460643,-0.111870625,-1.77E-07,-1.60E-07,,,Hya,1,41334,,22.42848816,,,
41481,41599,72014,,,,,8.481128,-42.587475,100000,-8.63,9.71,5,6.61,-13.39,B3Vnne,-0.175,-44530.62405,58630.97338,-67671.50428,0.00140269,0.00507006,0.00346214,2.220354218,-0.743291661,-4.18E-08,4.71E-08,,,Vel,1,41481,,19769696.4,,,
42404,42523,73666,,,,,8.669848,19.971131,180.1802,-34.84,-14.92,33.8,6.61,0.331,A1V,0.006,-108.961078,129.635334,61.540044,-0.00000047,0.00004786,-0.00000044,2.269760988,0.348561998,-1.69E-07,-7.23E-08,,40,Cnc,1,42404,,64.20960526,,,
44600,44728,77967,,,,,9.114216,38.278437,43.2526,238.41,-16.12,0,6.61,3.43,F0,0.446,-24.716027,23.280293,26.794278,-0.0000358,-0.00003495,-0.00000265,2.386096214,0.668084752,1.16E-06,-7.82E-08,,,Lyn,1,44600,,3.698281798,,,
44629,44757,78724,,,,,9.121858,-57.463732,267.3797,-21.5,25.95,0,6.61,-0.526,G6/G8III,0.974,-104.877665,98.390861,-225.414769,-0.00000161,0.00003973,0.00001809,2.388096935,-1.002931325,-1.04E-07,1.26E-07,,,Car,1,44629,,141.3839139,,,
45132,45264,79622,,,,,9.225326,-49.094539,263.8522,29.58,-34.24,0,6.61,-0.497,K5III,1.52,-129.159719,114.754332,-199.417134,-0.00000039,-0.00005027,-0.00002868,2.415184582,-0.856861352,1.43E-07,-1.66E-07,,,Vel,1,45132,,137.6575387,,,
45203,45335,79613,,,,,9.239293,-32.556942,150.8296,7.97,-38.97,0,6.61,0.718,K1III,1.4,-95.344396,84.088772,-81.167067,0.00000765,-0.00001451,-0.00002402,2.418841122,-0.568225826,3.86E-08,-1.89E-07,,,Pyx,1,45203,,44.95727713,,,
45568,45699,80218,,,,,9.316342,17.705354,40.6504,-133.45,-134.15,-14.8,6.61,3.565,F5,0.487,-29.553883,25.023536,12.362644,0.00002186,0.00001595,-0.00002979,2.439012631,0.309016726,-6.47E-07,-6.50E-07,,83,Cnc,1,45568,,3.265878322,,,
45592,45723,80217,,,,,9.320934,26.251841,198.4127,-19.53,-26.13,6.9,6.61,0.122,K4III,1.426,-135.94419,114.824786,87.761437,-0.00000121,0.00002561,-0.00001942,2.440214879,0.458181052,-9.47E-08,-1.27E-07,,,Cnc,1,45592,,77.83949326,,,
47114,47247,83273,,,,,9.630527,24.670277,71.736,-99.97,-16.48,31.4,6.61,2.331,G0III,0.567,-53.043161,37.894179,29.942417,-0.00000548,0.00004664,0.0000082,2.521266109,0.430577567,-4.85E-07,-7.99E-08,,9,Leo,1,47114,,10.17653663,,,
48056,48192,84914,,,,,9.824568,36.747385,317.4603,39.46,-18.45,0,6.61,-0.898,K5,1.57,-214.223526,137.167395,189.932696,-0.00004705,-0.00004198,-0.00002275,2.572066014,0.641362851,1.91E-07,-8.94E-08,,,LMi,1,48056,,199.1590289,,,
50729,50874,90045,,,,,10.388209,-13.377153,53.4474,-143.23,-42.66,0,6.61,2.97,F6/F7V,0.511,-47.43636,21.29574,-12.365589,0.00001753,0.00003281,-0.00001075,2.71962669,-0.233475357,-6.94E-07,-2.07E-07,,,Hya,1,50729,,5.649369748,,,
50813,50958,90155,,,,,10.407019,2.393252,142.6534,-41.89,-19.7,0,6.61,0.839,K0,1.004,-130.313007,57.732382,5.956917,0.00001121,0.00002672,-0.00001361,2.724551294,0.041770119,-2.03E-07,-9.55E-08,,,Sex,1,50813,,40.21610443,,,
50996,51141,90914,,,,,10.447027,-73.167951,317.4603,-30.98,16.93,0,6.61,-0.898,M3III,1.725,-84.432512,36.353253,-303.859563,-0.00000405,0.00005365,0.00000754,2.735025393,-1.277021653,-1.50E-07,8.21E-08,,,Car,1,50996,,199.1590289,V505,6.645,6.565
51180,51325,90717,,,,,10.483776,29.727516,196.0784,14.1,-33.21,2.1,6.61,0.148,K0III,1.18,-157.033765,65.828307,97.230535,-0.00002134,-0.00000559,-0.00002635,2.744646147,0.518843025,6.84E-08,-1.61E-07,,,LMi,1,51180,,75.99762144,,,
51969,52120,92196,,,,,10.648482,16.127424,52.3286,57.05,-21.87,-12.7,6.61,3.016,F5V,0.407,-47.155179,17.417758,14.535519,0.00000524,-0.00001736,-0.00000894,2.787765951,0.281476648,2.77E-07,-1.06E-07,,50,Leo,1,51969,,5.41501919,,,
52759,52913,93742,4229,,40    Sex,,10.821465,-4.02393,85.9845,-50.66,-1.96,14,6.61,1.938,A2IV,0.211,-81.722301,26.046389,-6.033809,-0.00000714,0.00002444,-0.00000182,2.833052838,-0.070230834,-2.46E-07,-9.50E-09,,40,Sex,1,52759,,14.61503972,,,
55074,55238,98434,,,,,11.312156,-58.186413,336.7003,-38.07,6.34,0,6.61,-1.026,M6III,1.324,-174.623882,31.790413,-286.117041,0.00000248,0.00006271,0.00000546,2.961515462,-1.015544482,-1.85E-07,3.07E-08,,,Car,1,55074,,224.0784027,V537,6.781,6.461
55124,55288,98427,,,,,11.322955,-1.654886,48.1232,-221.17,-152.48,19.5,6.61,3.198,F8+...,0.57,-47.349635,8.481735,-1.389764,-0.00000951,0.00005412,-0.00003613,2.964342661,-0.028883202,-1.07E-06,-7.39E-07,,,Leo,1,55124,,4.579309532,,6.775,6.595
56366,56535,100717,,,,,11.592197,11.188607,139.0821,57.4,-29.52,0,6.61,0.894,K0,1.039,-135.661831,14.538874,26.987393,-0.00000796,-0.00003807,-0.00001952,3.034830129,0.195278038,2.78E-07,-1.43E-07,,,Leo,1,56366,,38.22962166,,,
57019,57192,102065,,,,,11.726955,-80.483478,175.1313,-30.81,-5.86,0,6.61,0.393,B9IV,0.084,-28.880851,2.068202,-172.721137,0.00000676,0.00002574,-0.00000082,3.070109742,-1.404701684,-1.49E-07,-2.84E-08,,,Cha,1,57019,,60.64569815,,,
58590,58765,104664,,,,,12.051859,-48.194944,153.8462,8.21,-3.42,0,6.61,0.675,A7III,0.24,-102.544157,-1.392312,-114.6796,0.00000198,-0.0000061,-0.0000017,3.15516933,-0.841160453,3.98E-08,-1.66E-08,,,Cen,1,58590,,46.77351413,,,
59210,59392,105852,4636,,,,12.184143,-45.422866,404.8583,-19.43,-0.72,6,6.61,-1.427,K0III,1.086,-283.827331,-13.693416,-288.383118,-0.00000513,0.00003793,-0.00000536,3.189801211,-0.792778564,-9.42E-08,-3.49E-09,,,Cen,1,59210,,324.1902878,,,
59629,59811,106614,,,,,12.26544,-54.056809,297.619,-22.33,-9.37,0,6.61,-0.758,M0III,1.645,-174.275598,-12.13019,-240.95216,0.00000868,0.0000329,-0.00000794,3.211084737,-0.943469301,-1.08E-07,-4.54E-08,,,Cen,1,59629,,175.0652708,V926,6.646,6.576
60331,60517,107931,,,,,12.405946,-47.372937,162.6016,-36.09,-2.39,0,6.61,0.554,B9V,-0.049,-109.49636,-11.680809,-119.638565,-0.00000164,0.00002843,-0.00000128,3.247869062,-0.826813727,-1.75E-07,-1.16E-08,,,Cen,1,60331,,52.28775553,,,
60375,60561,107947,,,,,12.414437,-72.603897,91.0747,-40.68,-9.93,0,6.61,1.813,A0V,-0.001,-27.069036,-2.948443,-86.909004,0.00000221,0.00001831,-0.00000131,3.250092064,-1.267177057,-1.97E-07,-4.81E-08,,,Mus,1,60375,,16.39834428,,,
60723,60912,108344,,,,,12.4835,-83.80267,219.7802,-15.58,7.2,4.3,6.61,-0.1,B8V,0.003,-23.536139,-2.995088,-218.495842,-0.00001013,0.00001544,-0.00000354,3.268172647,-1.462632512,-7.55E-08,3.49E-08,,,Oct,1,60723,,95.4992586,,,
